condition,date,floors,price,view,waterfront,yr_built,yr_renovated,sqft_above,sqft_basement,sqft_living,sqft_lot,bathrooms,bedrooms,street,city,statezip,country
3,20140609T000000,2.0,609900.0,0,0,2006,,3190,0,3190,7399,2.5,4,27465 254th Way SE,Maple Valley,WA 98038,USA
3,20140609T000000,2.0,648000.0,0,0,1992,,2380,0,2380,13435,2.5,4,3008 233rd Ave SE,Issaquah,WA 98075,USA
3,20140609T000000,2.0,550000.0,0,0,2005,,2260,0,2260,4165,2.5,3,24811 SE 19th St,Sammamish,WA 98075,USA
4,20140609T000000,1.0,347000.0,0,0,1978,,1240,0,1240,8050,1.75,3,22207 Daeila Dr,Sammamish,WA 98074,USA
3,20140609T000000,1.0,1635000.0,0,0,1958,2006,2110,2110,4220,26784,3.5,5,400 Detwiller Ln,Bellevue,WA 98004,USA
4,20140609T000000,2.0,1339000.0,2,0,1972,,3260,990,4250,19387,2.5,4,9426 SE 52nd St,Mercer Island,WA 98040,USA
3,20140609T000000,1.0,288350.0,0,0,1963,,1200,660,1860,7963,1.5,3,5162 S 170th St,Tukwila,WA 98188,USA
4,20140609T000000,1.0,1150000.0,0,0,1954,,1730,1120,2850,10474,2.5,3,9824 NE 13th St,Bellevue,WA 98004,USA
4,20140609T000000,2.0,525000.0,0,0,1980,,2470,0,2470,36445,3.0,3,25616 SE 152nd St,Issaquah,WA 98027,USA
4,20140609T000000,2.0,250250.0,0,0,1969,,2210,0,2210,8000,2.25,3,3652 SW 328th St,Federal Way,WA 98023,USA
4,20140609T000000,1.0,341000.0,0,0,1975,,1500,420,1920,7665,1.75,4,16016 SE 173rd St,Renton,WA 98058,USA
3,20140609T000000,2.0,700000.0,0,0,2000,,3150,0,3150,7778,3.0,4,24012 SE 13th Pl,Sammamish,WA 98075,USA
4,20140609T000000,1.5,390000.0,0,0,1968,,2700,0,2700,7875,1.75,4,16518-16526 147th Ave SE,Renton,WA 98058,USA
4,20140609T000000,1.0,539950.0,1,0,1963,,1240,950,2190,7149,2.25,3,3600-3698 Wells Ave N,Renton,WA 98056,USA
3,20140609T000000,3.0,552000.0,0,0,2006,,1380,0,1380,951,2.5,2,5010 Greenwood Ave N,Seattle,WA 98103,USA
4,20140609T000000,1.5,250000.0,0,0,1928,,1510,1010,2520,5753,1.5,5,2134 Montgomery Ave,Enumclaw,WA 98022,USA
4,20140609T000000,1.0,502000.0,0,0,1963,,1300,0,1300,8800,1.75,3,16805 NE 12th St,Bellevue,WA 98008,USA
4,20140609T000000,2.0,480000.0,3,0,1964,,2220,0,2220,6500,1.75,4,16905 33rd Ave SW,Burien,WA 98166,USA
3,20140609T000000,1.0,378500.0,0,0,1946,,730,0,730,7528,1.0,2,2048 NE 97th St,Seattle,WA 98115,USA
5,20140609T000000,2.0,1350000.0,0,0,1985,,3300,0,3300,15907,3.25,4,9213 SE 68th St,Mercer Island,WA 98040,USA
3,20140609T000000,2.0,1900000.0,0,0,1978,,4130,0,4130,112521,3.25,4,13117 NE 33rd St,Bellevue,WA 98005,USA
3,20140609T000000,2.0,605000.0,3,0,1981,,2670,0,2670,47480,2.5,3,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA
3,20140609T000000,2.0,307550.0,0,0,2003,,1980,0,1980,5909,2.5,4,11717 SE 234th Pl,Kent,WA 98031,USA
4,20140609T000000,1.0,304700.0,0,0,1949,,740,0,740,5995,1.0,2,13715 Wallingford Ave N,Seattle,WA 98133,USA
4,20140609T000000,1.0,568000.0,0,0,1977,,1070,980,2050,3520,1.75,3,5404-5410 Beach Dr SW,Seattle,WA 98136,USA
3,20140609T000000,1.0,385000.0,0,0,1987,,1230,0,1230,7500,1.75,3,14407 88th Ave NE,Kirkland,WA 98034,USA
3,20140609T000000,3.0,345000.0,0,0,2008,,1210,0,1210,1420,2.5,3,717 N 95th St,Seattle,WA 98103,USA
4,20140609T000000,1.0,435000.0,0,0,1973,,1230,660,1890,7200,2.25,3,1021 NE 120th St,Seattle,WA 98125,USA
3,20140609T000000,1.0,579000.0,0,0,2003,,1870,0,1870,6275,2.0,2,12524 231st Ave NE,Redmond,WA 98053,USA
3,20140609T000000,1.0,236000.0,0,0,1998,,1330,0,1330,6301,1.75,3,3802 I Pl NE,Auburn,WA 98002,USA
4,20140609T000000,1.0,305100.0,0,0,1974,,1590,0,1590,35988,2.0,3,18429 W Lake Desire Dr SE,Renton,WA 98058,USA
4,20140609T000000,1.0,368000.0,0,0,1958,,1710,0,1710,10800,1.75,3,15303 75th Ave NE,Kenmore,WA 98028,USA
5,20140609T000000,1.0,255000.0,2,0,1917,,1200,0,1200,9000,1.0,2,22018 8th Pl S,Des Moines,WA 98198,USA
3,20140609T000000,1.0,400000.0,0,0,1942,,1140,0,1140,5100,1.0,2,3922 SW Kenyon St,Seattle,WA 98136,USA
3,20140609T000000,1.0,440000.0,0,0,1948,,1120,1120,2240,8153,1.75,3,13749 1st Ave NE,Seattle,WA 98125,USA
3,20140609T000000,1.0,417000.0,0,0,1919,2003,920,0,920,6600,1.0,2,6321 51st Ave S,Seattle,WA 98118,USA
3,20140609T000000,1.0,435000.0,0,0,1906,,800,0,800,5000,1.0,2,1111 NW 64th St,Seattle,WA 98107,USA
5,20140609T000000,1.0,475000.0,0,0,1952,,1980,0,1980,11443,2.75,4,19523 53rd Ave NE,Lake Forest Park,WA 98155,USA
3,20140609T000000,2.0,563500.0,0,0,2001,,2800,0,2800,12831,2.5,4,15415 279th Pl NE,Duvall,WA 98019,USA
3,20140609T000000,2.0,285000.0,0,0,1987,,1680,0,1680,35127,2.25,3,20615 SE 334th St,Auburn,WA 98092,USA
3,20140609T000000,2.0,471000.0,0,0,1998,,2330,0,2330,9928,2.5,4,275 SE 10th Cir,North Bend,WA 98045,USA
4,20140609T000000,1.5,500000.0,0,0,1965,,2240,0,2240,9886,1.75,4,16725 NE 22nd St,Bellevue,WA 98008,USA
3,20140609T000000,2.0,640000.0,0,0,1991,,2140,0,2140,8925,2.5,3,23359 NE 24th Pl,Sammamish,WA 98074,USA
3,20140609T000000,2.0,442500.0,0,0,1992,,2170,0,2170,14024,2.5,4,27518 NE 147th Ln,Duvall,WA 98019,USA
4,20140609T000000,1.0,213400.0,0,0,1963,,1150,0,1150,8686,1.5,3,11002 SE 180th St,Renton,WA 98055,USA
4,20140609T000000,1.5,831000.0,0,0,1926,,1630,400,2030,3905,2.5,4,3912 Ashworth Ave N,Seattle,WA 98103,USA
3,20140609T000000,1.0,325000.0,0,0,1986,,1350,0,1350,11805,2.0,3,14329 275th Ave NE,Duvall,WA 98019,USA
4,20140609T000000,1.0,425000.0,0,0,1905,,910,0,910,4635,1.0,2,6311-6399 28th Ave NW,Seattle,WA 98107,USA
4,20140609T000000,1.0,550000.0,0,0,1968,,1440,1260,2700,5100,2.5,4,3946 SW Portland St,Seattle,WA 98136,USA
3,20140609T000000,2.0,599950.0,2,0,1991,,2440,1290,3730,15029,3.5,4,24702 132nd Ct SE,Kent,WA 98042,USA
3,20140609T000000,2.0,1225000.0,0,0,1984,,2740,0,2740,16007,2.5,4,2557 Medina Cir,Medina,WA 98039,USA
4,20140609T000000,2.0,750000.0,0,0,1987,,1370,680,2050,5000,3.25,4,427 27th Ave E,Seattle,WA 98112,USA
3,20140609T000000,2.0,290000.0,0,0,1974,,2390,0,2390,4500,3.0,4,312 Wells Ave N,Renton,WA 98057,USA
3,20140609T000000,1.0,270000.0,0,0,1999,,1270,720,1990,7252,2.75,4,2820 V Ct SE,Auburn,WA 98002,USA
4,20140609T000000,1.0,229950.0,0,0,1969,,1300,0,1300,21000,1.75,4,32838 38th Ave S,Federal Way,WA 98001,USA
3,20140609T000000,1.0,234999.0,0,0,1948,,1330,0,1330,8912,1.0,3,4725 S 172nd St,SeaTac,WA 98188,USA
3,20140609T000000,1.0,265000.0,0,0,1960,,1000,0,1000,31505,1.0,2,32823 NE 195th St,Duvall,WA 98019,USA
3,20140609T000000,2.0,367300.0,0,0,1993,,2190,0,2190,14937,2.75,4,4816 S 277th Pl,Auburn,WA 98001,USA
3,20140609T000000,1.5,550000.0,0,0,1900,2000,1380,0,1380,3402,1.75,3,929 24th Ave,Seattle,WA 98122,USA
3,20140609T000000,2.0,743700.0,0,0,1988,,2610,0,2610,33206,2.5,4,21306 NE 69th Ct,Redmond,WA 98053,USA
3,20140609T000000,2.0,352750.0,0,0,2008,,960,100,1060,1241,1.75,2,323 25th Ave S,Seattle,WA 98144,USA
4,20140609T000000,2.0,403950.0,0,0,1943,,710,0,710,1136,1.0,2,2360 Fairview Ave E,Seattle,WA 98102,USA
5,20140609T000000,1.5,980000.0,0,0,1909,,2230,500,2730,4800,2.5,4,2518 1st Ave W,Seattle,WA 98119,USA
3,20140609T000000,2.0,585000.0,2,0,1937,,2470,0,2470,131790,1.75,4,18206 McLean Rd SW,Vashon,WA 98070,USA
3,20140609T000000,1.0,554000.0,0,0,1977,,1760,0,1760,10780,1.75,3,1829 140th Ave SE,Bellevue,WA 98005,USA
3,20140609T000000,2.0,546000.0,0,0,1998,,1530,0,1530,3464,2.5,3,15004 NE 8th Pl,Bellevue,WA 98007,USA
2,20140609T000000,1.5,280000.0,0,0,1948,,1610,0,1610,158558,1.75,2,7704 376th Ave SE,Snoqualmie,WA 98065,USA
4,20140609T000000,1.0,212500.0,0,0,1938,,1030,0,1030,21712,2.0,2,12450 2nd Ave S,Seattle,WA 98168,USA
3,20140609T000000,2.0,739000.0,0,0,1999,,2800,0,2800,246114,2.5,4,6209 284th Way NE,Coronation,WA 98014,USA
3,20140609T000000,1.0,428000.0,0,0,1986,,780,530,1310,2550,2.0,3,8519 Fremont Ave N,Seattle,WA 98103,USA
4,20140609T000000,1.0,965000.0,0,0,1981,,3160,0,3160,34560,2.25,4,14461 156th Ave NE,Woodinville,WA 98072,USA
3,20140609T000000,2.0,364900.0,0,0,1997,,2500,0,2500,8304,3.0,3,13124 SE 223rd Ct,Kent,WA 98031,USA
4,20140609T000000,1.0,559000.0,0,0,1948,,1140,930,2070,5386,1.5,3,8328 14th Ave NW,Seattle,WA 98117,USA
2,20140609T000000,1.0,213000.0,0,0,1978,,1480,500,1980,9000,1.75,4,32835 38th Ct SW,Federal Way,WA 98023,USA
3,20140609T000000,2.0,620000.0,0,0,2004,,2590,0,2590,7237,2.5,3,11331 19th Ave NE,Seattle,WA 98125,USA
3,20140609T000000,1.5,240000.0,0,0,1934,,1910,0,1910,16320,1.0,4,9817 26th Ave SW,Seattle,WA 98106,USA
4,20140609T000000,1.0,852500.0,0,0,1967,,1580,1050,2630,10100,2.5,3,14008 SE 45th Ct,Bellevue,WA 98006,USA
3,20140609T000000,2.0,600000.0,0,0,2004,,2630,0,2630,77972,2.5,3,31611 NE Cherry Valley Rd,Duvall,WA 98019,USA
3,20140609T000000,2.0,410000.0,0,0,2006,,1960,0,1960,4400,2.5,3,33823 SE Odell St,Snoqualmie,WA 98065,USA
3,20140609T000000,2.0,328000.0,0,0,1977,,1440,0,1440,45302,1.75,3,31720 NE 123rd St,Duvall,WA 98019,USA
3,20140609T000000,1.0,625000.0,0,0,1958,,1390,820,2210,16200,1.75,3,2022 123rd Ave SE,Bellevue,WA 98005,USA
4,20140609T000000,2.0,649950.0,0,0,1994,,2350,0,2350,63162,2.5,4,21601-21799 NE 175th St,Woodinville,WA 98077,USA
3,20140609T000000,1.5,235000.0,0,0,1944,,1590,0,1590,13000,1.0,3,13726-13736 8th Ave SW,Burien,WA 98166,USA
3,20140609T000000,2.0,489000.0,0,0,2004,,1240,260,1500,1249,3.5,3,6008 14th Ave NW,Seattle,WA 98107,USA
3,20140609T000000,2.0,536000.0,0,0,2005,,1900,0,1900,6224,2.5,3,1706 251st Pl SE,Sammamish,WA 98075,USA
3,20140609T000000,2.5,400000.0,0,0,2013,,2370,0,2370,3692,3.5,4,3704 NE 14th St,Renton,WA 98056,USA
3,20140609T000000,2.0,398000.0,0,0,2004,,1240,480,1720,1715,2.5,3,6006 41st Ave SW,Seattle,WA 98136,USA
4,20140609T000000,1.0,379000.0,0,0,1960,,2020,0,2020,7560,1.5,4,11303 146th Ave SE,Renton,WA 98059,USA
3,20140609T000000,2.0,345000.0,0,0,2008,,1120,220,1340,1210,1.5,2,1718-1748 21st Ave S,Seattle,WA 98144,USA
3,20140609T000000,2.0,365000.0,0,0,2011,,1800,0,1800,2700,2.5,3,2803 SW Bataan St,Seattle,WA 98126,USA
3,20140609T000000,2.0,315000.0,0,0,2010,,1150,330,1480,1590,2.5,3,2202 SW Elmgrove St,Seattle,WA 98106,USA
5,20140610T000000,1.5,571000.0,0,0,1916,,2250,500,2750,7807,2.0,4,12042 38th Ave NE,Seattle,WA 98125,USA
3,20140610T000000,2.0,1025000.0,0,0,1983,,3760,0,3760,28040,4.0,5,4143 118th Ave NE,Kirkland,WA 98033,USA
3,20140610T000000,2.0,695000.0,0,0,2005,,2540,0,2540,4694,2.75,3,1306 236th Pl NE,Sammamish,WA 98074,USA
3,20140610T000000,1.0,225000.0,0,0,1979,,920,840,1760,26055,1.75,3,18035 SE 262nd Pl,Covington,WA 98042,USA
3,20140610T000000,2.0,740000.0,0,0,1995,,3000,0,3000,25341,2.5,3,7617 245th Way NE,Redmond,WA 98053,USA
4,20140610T000000,2.0,315000.0,0,0,1992,,1930,0,1930,9643,2.5,4,12108 SE 218th Pl,Kent,WA 98031,USA
3,20140610T000000,2.0,1230000.0,0,0,2001,,3040,0,3040,7000,2.5,4,7024 SE 20th St,Mercer Island,WA 98040,USA
4,20140610T000000,1.0,420000.0,0,0,1916,,860,0,860,3880,1.0,2,7743 27th Ave NW,Seattle,WA 98117,USA
4,20140610T000000,1.0,310000.0,0,0,1984,,1100,320,1420,7650,1.75,3,2714 NE 4th Ct,Renton,WA 98056,USA
5,20140610T000000,1.0,700000.0,0,0,1954,,1160,920,2080,3880,2.0,3,7735 27th Ave NW,Seattle,WA 98117,USA
3,20140610T000000,2.0,269000.0,0,0,2003,,1560,0,1560,4200,2.5,3,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
3,20140610T000000,2.0,369990.0,0,0,2002,,1960,0,1960,7133,2.5,4,2125 NE 6th Cir,Renton,WA 98056,USA
4,20140610T000000,2.0,800000.0,0,0,1926,,1620,0,1620,4500,2.25,3,2565-2599 3rd Ave W,Seattle,WA 98119,USA
5,20140610T000000,1.0,569000.0,0,0,1952,,2060,1610,3670,10583,3.0,5,5011 NE 180th St,Lake Forest Park,WA 98155,USA
3,20140610T000000,1.0,175000.0,0,0,1971,,1030,900,1930,8400,1.5,6,416 SW 130th St,Burien,WA 98146,USA
3,20140610T000000,3.0,440000.0,0,0,2000,,1290,0,1290,1286,1.5,3,4507 Linden Ave N,Seattle,WA 98103,USA
3,20140610T000000,1.0,435000.0,0,0,1986,,1450,520,1970,15247,2.25,5,4309 327th Pl SE,Fall City,WA 98024,USA
4,20140610T000000,1.0,345000.0,0,0,1955,,920,620,1540,6909,1.75,3,16000-16098 15th Ave NE,Shoreline,WA 98155,USA
3,20140610T000000,1.0,558000.0,0,0,1900,,1020,1160,2180,3870,2.0,4,729 23rd Ave,Seattle,WA 98122,USA
3,20140610T000000,1.0,475000.0,2,0,1983,,1490,0,1490,224334,1.75,2,5050-5132 Foster Ave SE,Auburn,WA 98092,USA
3,20140610T000000,2.0,490000.0,0,0,1980,,1640,580,2220,10275,2.0,3,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA
4,20140610T000000,1.0,335000.0,0,0,1978,,1410,1020,2430,9133,1.75,3,4618 NE 22nd Pl,Renton,WA 98059,USA
4,20140610T000000,1.5,350000.0,0,0,1978,,1392,0,1392,43710,0.75,2,17404 94th Ave SW,Vashon,WA 98070,USA
3,20140610T000000,1.0,100000.0,0,0,1939,,860,260,1120,2685,1.0,4,1006 N 5th St,Renton,WA 98057,USA
4,20140610T000000,1.5,417500.0,0,0,1941,,1390,0,1390,10800,1.0,4,115 NW 132nd St,Seattle,WA 98177,USA
3,20140610T000000,1.0,253000.0,0,0,1962,,1020,1020,2040,7281,1.75,3,4056 S 151st St,Tukwila,WA 98188,USA
3,20140610T000000,2.0,1240000.0,0,0,1923,,2460,370,2830,7500,3.0,5,4007 48th Ave NE,Seattle,WA 98105,USA
4,20140610T000000,2.0,490000.0,0,0,1994,,3020,0,3020,8302,2.5,4,26529 161st Ave SE,Covington,WA 98042,USA
3,20140610T000000,1.0,470000.0,0,0,1965,,1620,670,2290,14800,1.75,3,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA
4,20140610T000000,1.0,483300.0,0,0,1955,,1210,0,1210,11100,2.0,4,3911 147th Ave SE,Bellevue,WA 98006,USA
3,20140610T000000,2.0,659000.0,0,0,1996,,2510,0,2510,6320,2.5,3,2651 230th Ave SE,Sammamish,WA 98075,USA
3,20140610T000000,1.0,480000.0,0,0,1910,,1140,1180,2320,4322,1.75,4,3149 35th Ave S,Seattle,WA 98144,USA
3,20140610T000000,1.0,165000.0,0,0,1965,,970,0,970,6600,1.0,3,13240 Occidental Ave S,Burien,WA 98168,USA
4,20140610T000000,1.0,659500.0,0,0,1957,,1620,200,1820,5500,1.75,3,4115 NE 62nd St,Seattle,WA 98115,USA
4,20140610T000000,1.0,219900.0,0,0,1967,,970,0,970,7742,1.0,3,31716 6th Ave S,Federal Way,WA 98003,USA
4,20140610T000000,1.0,315000.0,0,0,1924,,950,790,1740,3622,1.0,2,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA
3,20140610T000000,1.0,250000.0,0,0,1984,,1130,460,1590,7560,1.75,3,12033 SE 223rd Dr,Kent,WA 98031,USA
3,20140610T000000,1.0,268000.0,0,0,1943,,870,510,1380,5000,1.0,2,3010 S Holden St,Seattle,WA 98108,USA
3,20140610T000000,1.0,380000.0,0,0,1959,,1130,550,1680,11123,1.5,4,236 NW 176th Pl,Shoreline,WA 98177,USA
3,20140610T000000,1.0,499000.0,0,0,1926,,920,300,1220,3000,1.0,2,637 NW 74th St,Seattle,WA 98117,USA
3,20140610T000000,1.0,285000.0,0,0,1946,,1651,0,1651,18200,2.0,2,15923 Vashon Hwy SW,Vashon,WA 98070,USA
4,20140610T000000,1.0,183000.0,0,0,1973,,1330,0,1330,9200,1.75,3,3301 20th St SE,Auburn,WA 98092,USA
4,20140610T000000,2.0,1070000.0,0,0,1988,,2230,710,2940,4622,3.0,3,4814 University View Pl NE,Seattle,WA 98105,USA
3,20140610T000000,3.0,429000.0,0,0,2005,,1410,0,1410,1246,3.25,3,9507 Ashworth Ave N,Seattle,WA 98103,USA
4,20140610T000000,1.0,403000.0,0,0,1926,,1100,0,1100,3598,1.0,2,3242 15th Ave S,Seattle,WA 98144,USA
3,20140610T000000,1.0,375500.0,0,0,1975,,1530,0,1530,7200,1.5,3,3005 NE 194th St,Lake Forest Park,WA 98155,USA
3,20140610T000000,2.0,1795000.0,1,0,1977,2003,4010,1260,5270,17232,3.25,5,5355 84th Pl SE,Mercer Island,WA 98040,USA
5,20140610T000000,1.0,516200.0,0,0,1919,,1080,1030,2110,5150,2.0,3,4836 S Findlay St,Seattle,WA 98118,USA
3,20140610T000000,1.0,385000.0,0,0,1971,,860,860,1720,8750,1.75,4,9813 NE 140th St,Kirkland,WA 98034,USA
3,20140610T000000,2.0,515000.0,0,0,1996,,1800,0,1800,5001,2.5,3,8230 NE 125th Ct,Kirkland,WA 98034,USA
3,20140610T000000,2.0,375000.0,0,0,1999,,2210,0,2210,9427,2.5,4,475 S 190th St,Burien,WA 98148,USA
4,20140610T000000,2.0,650000.0,0,0,1973,,2560,0,2560,9731,2.25,4,7014 NE 139th St,Kirkland,WA 98034,USA
3,20140610T000000,2.0,306888.0,0,0,1981,,1010,0,1010,7719,1.5,2,2314 Blaine Ave NE,Renton,WA 98056,USA
3,20140610T000000,2.0,870000.0,1,0,1998,,2470,870,3340,12248,2.5,4,1919 Fairmount Ave SW,Seattle,WA 98126,USA
3,20140610T000000,1.5,310000.0,0,0,1965,,1740,0,1740,11075,1.0,4,2109 N 161st Pl,Shoreline,WA 98133,USA
5,20140610T000000,1.0,251750.0,0,0,1975,,1320,0,1320,7200,2.0,3,12526 SE 232nd St,Kent,WA 98031,USA
3,20140610T000000,1.0,366000.0,0,0,1976,,1520,0,1520,8625,1.75,3,19223 89th Ave NE,Bothell,WA 98011,USA
3,20140610T000000,1.0,429950.0,0,0,1951,,1570,440,2010,9480,1.5,3,11049 Sand Point Way NE,Seattle,WA 98125,USA
3,20140610T000000,2.0,710000.0,0,0,2000,,1990,450,2440,3427,3.5,3,2469 132nd Ave SE,Bellevue,WA 98005,USA
4,20140610T000000,1.0,895000.0,0,0,1953,,1610,940,2550,20875,2.5,5,11034 NE 26th Pl,Bellevue,WA 98004,USA
4,20140610T000000,1.0,149500.0,0,0,1959,,1010,0,1010,9450,1.0,3,27019 15th Ave S,Des Moines,WA 98198,USA
3,20140610T000000,1.0,310000.0,0,0,1990,,1230,550,1780,6771,2.5,3,8833 14th Ave SW,Seattle,WA 98106,USA
4,20140610T000000,1.5,555000.0,2,0,1930,,1680,500,2180,4976,2.0,3,3763 SW Hinds St,Seattle,WA 98126,USA
3,20140610T000000,2.0,750000.0,1,0,1937,1997,2150,600,2750,7500,3.25,5,10237 NE 64th St,Kirkland,WA 98033,USA
3,20140610T000000,2.0,745000.0,0,0,2006,,3490,0,3490,7024,3.25,4,27520 SE 28th Ct,Sammamish,WA 98075,USA
3,20140610T000000,2.0,695000.0,0,0,2001,,2550,0,2550,45254,2.5,3,4792-4798 281st Ave NE,Redmond,WA 98053,USA
3,20140610T000000,1.0,433000.0,0,0,1959,,1270,600,1870,7189,1.75,3,6811 51st Ave S,Seattle,WA 98118,USA
3,20140610T000000,1.5,307000.0,0,0,1947,,1150,0,1150,8184,1.0,4,15562 9th Ave NE,Shoreline,WA 98155,USA
3,20140610T000000,1.0,655275.0,0,0,1962,,1460,590,2050,11856,1.75,3,4040 134th Ave SE,Bellevue,WA 98006,USA
3,20140610T000000,2.0,392000.0,0,0,1990,,1940,0,1940,6555,2.75,4,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
3,20140610T000000,1.5,1180000.0,0,0,2004,,2470,1160,3630,6000,3.75,5,810 5th St,Kirkland,WA 98033,USA
4,20140610T000000,2.0,359950.0,0,0,1952,,1890,0,1890,9100,1.75,3,1633 N 192nd St,Shoreline,WA 98133,USA
5,20140610T000000,1.0,360000.0,0,0,1968,,1630,0,1630,10375,2.0,4,17602 197th Pl NE,Woodinville,WA 98077,USA
3,20140610T000000,1.0,566000.0,0,0,1954,,1340,1100,2440,5000,1.75,4,7328 12th Ave NW,Seattle,WA 98117,USA
4,20140610T000000,2.0,700000.0,2,0,1950,1982,3100,0,3100,9825,2.75,5,4251 NE 125th St,Seattle,WA 98125,USA
3,20140610T000000,2.0,415000.0,0,0,2000,,2090,0,2090,6045,2.5,3,3307 NE 7th St,Renton,WA 98056,USA
4,20140610T000000,1.0,199500.0,0,0,1962,,920,0,920,9812,1.0,3,34021 40th Ave S,Auburn,WA 98001,USA
3,20140610T000000,1.5,749000.0,0,0,1926,,1580,0,1580,5000,1.0,3,7526 Jones Ave NW,Seattle,WA 98117,USA
4,20140610T000000,1.0,680000.0,0,0,1960,,1460,300,1760,8400,1.75,3,7510 45th Ave SW,Seattle,WA 98136,USA
3,20140610T000000,1.0,400000.0,0,0,1978,,1440,1090,2530,7563,2.5,4,9808 NE 204th Pl,Bothell,WA 98011,USA
4,20140610T000000,1.0,608000.0,0,0,1983,,1400,1090,2490,9714,2.75,4,10500-10598 NE 168th St,Bothell,WA 98011,USA
3,20140610T000000,2.0,589900.0,0,0,2001,,2530,1340,3870,35889,4.5,4,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA
4,20140610T000000,1.0,480000.0,2,0,1975,,1870,862,2732,9500,2.5,5,1006 S 286th Pl,Federal Way,WA 98003,USA
3,20140610T000000,2.0,1059500.0,0,0,2014,,2480,750,3230,3825,3.25,5,6729 Earl Ave NW,Seattle,WA 98117,USA
3,20140610T000000,2.0,915000.0,3,0,2013,,2930,0,2930,14980,3.75,6,6478 167th Ln SE,Bellevue,WA 98006,USA
3,20140610T000000,2.0,695000.0,0,0,2001,,3510,0,3510,9364,3.5,4,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
3,20140610T000000,2.0,899900.0,0,0,2013,,2580,0,2580,3909,2.5,4,1235 Market St,Kirkland,WA 98033,USA
3,20140610T000000,2.0,499950.0,0,0,2005,,940,120,1060,1208,2.25,2,2008 Yale Ave E,Seattle,WA 98102,USA
3,20140610T000000,2.0,533112.0,0,0,2013,,2790,0,2790,8853,2.75,4,1030 SE 10th St,North Bend,WA 98045,USA
3,20140610T000000,2.0,303210.0,0,0,2014,,2009,0,2009,5000,2.5,4,2411 57th St SE,Auburn,WA 98092,USA
3,20140610T000000,2.0,525000.0,0,0,2006,,2880,0,2880,8364,2.75,5,407 Kitsap Ave NE,Renton,WA 98059,USA
4,20140610T000000,2.0,399950.0,0,0,1943,,710,0,710,1157,1.0,2,2358 Fairview Ave E,Seattle,WA 98102,USA
5,20140611T000000,1.5,850830.0,0,0,1910,,1270,800,2070,13241,2.5,3,2505 Boyer Ave E,Seattle,WA 98102,USA
5,20140611T000000,1.0,371500.0,0,0,1964,,1370,0,1370,8336,2.0,3,2320 N 161st St,Shoreline,WA 98133,USA
4,20140611T000000,1.0,522000.0,0,0,1980,,1400,330,1730,8400,1.75,3,8605 169th Ct NE,Redmond,WA 98052,USA
3,20140611T000000,1.0,588000.0,0,0,1950,,980,700,1680,5000,2.0,4,7734 39th Ave NE,Seattle,WA 98115,USA
4,20140611T000000,1.0,276900.0,2,0,1952,,1350,0,1350,10096,1.0,2,428 Orchard Ave NE,North Bend,WA 98045,USA
4,20140611T000000,1.0,248000.0,0,0,1959,,1510,0,1510,9078,1.5,5,2052 S 132nd St,SeaTac,WA 98168,USA
3,20140611T000000,2.0,280000.0,0,0,1989,,1860,0,1860,6607,2.5,3,1206 SW 349th St,Federal Way,WA 98023,USA
3,20140611T000000,2.0,495000.0,0,0,2007,,3280,160,3440,4500,5.0,6,321 Hardie Ave NW,Renton,WA 98057,USA
4,20140611T000000,2.5,665000.0,0,0,1902,,3020,1230,4250,4400,3.0,6,3907 S Edmunds St,Seattle,WA 98118,USA
4,20140611T000000,1.0,290300.0,0,0,1931,,860,0,860,3874,1.0,2,915 N 1st St,Renton,WA 98057,USA
3,20140611T000000,1.0,527000.0,0,0,1921,,840,800,1640,4080,1.75,2,4746 Thackeray Pl NE,Seattle,WA 98105,USA
3,20140611T000000,2.0,487028.0,0,0,2007,,1105,190,1295,1093,1.5,2,2514 E Denny Way,Seattle,WA 98122,USA
3,20140611T000000,1.0,325000.0,0,0,1978,,1130,660,1790,27427,1.75,3,43404 SE 76th St,Snoqualmie,WA 98065,USA
5,20140611T000000,1.5,799000.0,0,0,1916,,2210,0,2210,6300,1.5,3,1422 33rd Ave S,Seattle,WA 98144,USA
3,20140611T000000,2.0,7062500.0,2,1,1940,2001,7680,2360,10040,37325,4.5,5,4442 95th Ave NE,Bellevue,WA 98004,USA
3,20140611T000000,1.0,354000.0,0,0,1965,,940,0,940,10368,1.0,3,15550 NE 60th St,Redmond,WA 98052,USA
3,20140611T000000,1.0,262500.0,0,0,1962,,1160,0,1160,8906,1.5,3,7327 33rd Ave S,Seattle,WA 98118,USA
3,20140611T000000,2.0,560200.0,0,0,2004,,1990,0,1990,3984,2.5,3,24134 SE 20th St,Sammamish,WA 98075,USA
3,20140611T000000,1.0,220000.0,0,0,1942,,1050,0,1050,6300,1.0,3,10102 33rd Ave SW,Seattle,WA 98146,USA
